order_id,order_code,customer_id,order_datetime,status
3707,ORD-2025-003707,11250,2025-02-28 04:21:24,Delivered
3708,ORD-2024-003708,17400,2024-03-23 19:34:47,Delivered
3709,ORD-2024-003709,6971,2024-01-22 21:30:28,Delivered
3710,ORD-2024-003710,4703,2024-12-02 12:27:07,Shipped
3711,ORD-2024-003711,19734,2024-01-18 21:35:10,Pending
3712,ORD-2024-003712,19938,2024-10-25 13:45:59,Delivered
3713,ORD-2024-003713,15455,2024-07-14 07:01:13,Paid
3714,ORD-2025-003714,19166,2025-07-18 07:57:42,Delivered
3715,ORD-2024-003715,4057,2024-03-24 03:40:29,Paid
3716,ORD-2024-003716,5214,2024-01-11 16:24:53,Shipped
3717,ORD-2024-003717,15342,2024-08-18 05:45:19,Paid
3718,ORD-2024-003718,11475,2024-06-12 05:52:57,Delivered
3719,ORD-2024-003719,652,2024-05-31 13:23:10,Pending
3720,ORD-2024-003720,19148,2024-02-05 16:12:34,Paid
3721,ORD-2025-003721,13556,2025-06-13 20:06:58,Shipped
3722,ORD-2025-003722,4028,2025-07-24 05:11:25,Delivered
3723,ORD-2025-003723,1197,2025-03-11 08:27:15,Paid
3724,ORD-2025-003724,15534,2025-08-13 15:54:40,Paid
3725,ORD-2025-003725,9075,2025-07-01 21:49:24,Paid
3726,ORD-2024-003726,18316,2024-05-14 15:26:51,Paid
3727,ORD-2025-003727,14892,2025-05-03 04:15:15,Delivered
3728,ORD-2024-003728,626,2024-04-11 22:23:02,Cancelled
3729,ORD-2024-003729,6140,2024-12-26 16:18:17,Shipped
3730,ORD-2024-003730,14823,2024-05-07 02:04:52,Delivered
3731,ORD-2025-003731,5640,2025-05-04 23:40:30,Delivered
3732,ORD-2024-003732,3468,2024-12-29 16:38:18,Cancelled
3733,ORD-2024-003733,13572,2024-01-06 18:04:25,Delivered
3734,ORD-2025-003734,7712,2025-07-12 11:44:00,Delivered
3735,ORD-2025-003735,4249,2025-01-19 17:25:08,Delivered
3736,ORD-2025-003736,6282,2025-08-07 00:40:59,Paid
3737,ORD-2025-003737,4792,2025-03-15 05:00:50,Pending
3738,ORD-2024-003738,7482,2024-11-06 11:18:12,Paid
3739,ORD-2024-003739,11000,2024-02-05 15:16:27,Paid
3740,ORD-2025-003740,7574,2025-02-12 00:42:27,Pending
3741,ORD-2025-003741,3408,2025-05-20 05:15:28,Delivered
3742,ORD-2024-003742,8648,2024-07-27 00:03:13,Delivered
3743,ORD-2024-003743,13063,2024-10-02 19:58:13,Paid
3744,ORD-2024-003744,19988,2024-05-07 00:45:04,Cancelled
3745,ORD-2025-003745,11306,2025-06-11 23:13:03,Shipped
3746,ORD-2025-003746,453,2025-06-15 22:27:57,Paid
3747,ORD-2024-003747,14241,2024-12-04 04:30:44,Paid
3748,ORD-2024-003748,12417,2024-12-31 22:23:49,Paid
3749,ORD-2024-003749,16587,2024-05-16 15:34:28,Paid
3750,ORD-2025-003750,946,2025-02-10 14:36:49,Shipped
3751,ORD-2025-003751,2537,2025-06-26 07:17:49,Delivered
3752,ORD-2025-003752,3141,2025-05-02 11:59:32,Delivered
3753,ORD-2025-003753,15436,2025-08-24 08:44:29,Shipped
3754,ORD-2024-003754,6043,2024-07-29 17:11:28,Delivered
3755,ORD-2024-003755,3564,2024-02-28 19:55:52,Cancelled
3756,ORD-2024-003756,7021,2024-06-08 10:15:18,Delivered
3757,ORD-2024-003757,12996,2024-08-01 09:11:28,Delivered
3758,ORD-2024-003758,5899,2024-02-14 11:52:18,Cancelled
3759,ORD-2025-003759,11866,2025-03-05 07:48:53,Delivered
3760,ORD-2024-003760,1851,2024-07-09 23:35:56,Paid
3761,ORD-2024-003761,17786,2024-07-18 09:57:20,Delivered
3762,ORD-2025-003762,8617,2025-01-30 07:22:55,Paid
3763,ORD-2024-003763,6892,2024-10-18 06:39:52,Paid
3764,ORD-2024-003764,16669,2024-01-20 06:35:52,Shipped
3765,ORD-2024-003765,11723,2024-06-07 02:30:49,Paid
3766,ORD-2024-003766,2087,2024-06-08 13:25:31,Paid
3767,ORD-2025-003767,15077,2025-03-03 00:48:21,Paid
3768,ORD-2024-003768,9113,2024-11-19 07:10:41,Paid
3769,ORD-2024-003769,1097,2024-02-05 09:41:43,Shipped
3770,ORD-2024-003770,18488,2024-02-24 09:02:37,Paid
3771,ORD-2024-003771,16807,2024-06-28 07:57:04,Paid
3772,ORD-2024-003772,3304,2024-03-15 05:53:03,Paid
3773,ORD-2024-003773,4159,2024-08-20 09:06:36,Paid
3774,ORD-2024-003774,2228,2024-04-21 01:55:48,Paid
3775,ORD-2024-003775,19944,2024-05-05 20:01:16,Paid
3776,ORD-2024-003776,7740,2024-12-07 18:43:20,Delivered
3777,ORD-2024-003777,5835,2024-09-30 20:22:25,Paid
3778,ORD-2025-003778,9657,2025-08-21 04:35:12,Pending
3779,ORD-2025-003779,3326,2025-02-17 23:55:00,Paid
3780,ORD-2024-003780,12197,2024-07-29 04:36:06,Paid
3781,ORD-2024-003781,1908,2024-02-29 00:06:01,Cancelled
3782,ORD-2025-003782,14616,2025-03-03 15:37:10,Paid
3783,ORD-2025-003783,12694,2025-05-16 09:45:04,Delivered
3784,ORD-2025-003784,6000,2025-08-15 11:29:31,Pending
3785,ORD-2024-003785,5345,2024-05-25 10:15:06,Paid
3786,ORD-2024-003786,3033,2024-09-08 09:05:33,Shipped
3787,ORD-2024-003787,16856,2024-05-17 03:15:58,Paid
3788,ORD-2025-003788,17902,2025-04-19 06:32:14,Paid
3789,ORD-2024-003789,11366,2024-05-20 03:53:19,Paid
3790,ORD-2024-003790,17837,2024-07-28 07:02:17,Cancelled
3791,ORD-2025-003791,10372,2025-07-03 06:12:26,Delivered
3792,ORD-2024-003792,11006,2024-08-15 01:50:01,Pending
3793,ORD-2024-003793,6200,2024-06-15 14:38:09,Delivered
3794,ORD-2024-003794,14973,2024-01-13 17:53:40,Delivered
3795,ORD-2024-003795,4542,2024-03-30 16:31:39,Delivered
3796,ORD-2025-003796,19939,2025-05-24 19:15:13,Delivered
3797,ORD-2024-003797,16878,2024-01-23 21:39:46,Delivered
3798,ORD-2025-003798,7923,2025-05-18 14:42:18,Paid
3799,ORD-2024-003799,14338,2024-10-17 18:07:02,Shipped
3800,ORD-2025-003800,5125,2025-06-02 10:17:14,Shipped
3801,ORD-2025-003801,5897,2025-05-01 08:07:55,Delivered
3802,ORD-2025-003802,5761,2025-04-28 09:35:18,Delivered
3803,ORD-2024-003803,2868,2024-09-07 21:49:32,Delivered
3804,ORD-2025-003804,17236,2025-08-24 08:04:53,Paid
3805,ORD-2024-003805,6613,2024-04-10 03:47:38,Delivered
3806,ORD-2024-003806,18187,2024-01-08 04:41:52,Delivered
3807,ORD-2025-003807,18008,2025-07-10 03:59:52,Delivered
3808,ORD-2025-003808,15832,2025-06-30 19:15:55,Pending
3809,ORD-2024-003809,13710,2024-03-26 02:19:40,Paid
3810,ORD-2024-003810,4490,2024-02-03 11:33:00,Delivered
3811,ORD-2024-003811,1458,2024-09-14 14:38:28,Cancelled
3812,ORD-2024-003812,14386,2024-12-11 19:58:51,Paid
3813,ORD-2024-003813,368,2024-01-15 21:21:05,Cancelled
3814,ORD-2024-003814,4128,2024-02-20 07:37:07,Paid
3815,ORD-2024-003815,356,2024-09-27 23:57:06,Paid
3816,ORD-2024-003816,8309,2024-06-01 07:53:19,Delivered
3817,ORD-2024-003817,12351,2024-04-22 09:44:00,Paid
3818,ORD-2024-003818,3040,2024-12-25 00:12:03,Pending
3819,ORD-2024-003819,19628,2024-03-08 12:49:00,Paid
3820,ORD-2024-003820,8151,2024-09-06 06:14:00,Paid
3821,ORD-2025-003821,19999,2025-06-14 16:02:20,Delivered
3822,ORD-2025-003822,16886,2025-05-03 13:49:37,Paid
3823,ORD-2024-003823,5267,2024-04-04 08:09:05,Pending
3824,ORD-2025-003824,10111,2025-02-03 17:23:19,Delivered
3825,ORD-2024-003825,4328,2024-07-04 23:56:28,Paid
3826,ORD-2024-003826,9670,2024-04-27 04:26:51,Delivered
3827,ORD-2024-003827,6480,2024-10-29 04:58:30,Paid
3828,ORD-2024-003828,16109,2024-06-08 02:56:47,Shipped
3829,ORD-2025-003829,2300,2025-06-22 09:11:44,Delivered
3830,ORD-2024-003830,14545,2024-09-25 06:17:31,Delivered
3831,ORD-2024-003831,1872,2024-05-07 23:32:38,Shipped
3832,ORD-2024-003832,2912,2024-11-25 01:07:33,Paid
3833,ORD-2024-003833,7486,2024-12-06 13:17:55,Delivered
3834,ORD-2024-003834,15239,2024-05-20 20:27:07,Paid
3835,ORD-2024-003835,5019,2024-02-09 02:08:33,Delivered
3836,ORD-2025-003836,8561,2025-04-25 00:24:30,Delivered
3837,ORD-2024-003837,155,2024-03-05 12:24:59,Delivered
3838,ORD-2025-003838,6476,2025-01-03 05:23:49,Delivered
3839,ORD-2024-003839,7432,2024-06-19 09:53:42,Shipped
3840,ORD-2025-003840,19336,2025-02-09 04:46:54,Delivered
3841,ORD-2025-003841,5454,2025-07-26 11:04:01,Shipped
3842,ORD-2024-003842,15948,2024-10-12 21:31:04,Paid
3843,ORD-2025-003843,8990,2025-04-16 09:39:06,Paid
3844,ORD-2024-003844,14674,2024-06-15 18:16:30,Paid
3845,ORD-2024-003845,19876,2024-11-12 07:44:34,Delivered
3846,ORD-2025-003846,5445,2025-08-10 16:36:05,Paid
3847,ORD-2025-003847,9104,2025-05-26 17:40:00,Paid
3848,ORD-2024-003848,2123,2024-01-06 10:53:53,Paid
3849,ORD-2025-003849,13341,2025-03-09 08:19:22,Paid
3850,ORD-2024-003850,9640,2024-12-15 11:33:50,Delivered
3851,ORD-2024-003851,13377,2024-10-30 08:00:25,Shipped
3852,ORD-2025-003852,15488,2025-05-14 19:01:14,Paid
3853,ORD-2025-003853,5766,2025-05-01 06:09:52,Paid
3854,ORD-2024-003854,3503,2024-12-28 10:34:05,Delivered
3855,ORD-2024-003855,2958,2024-02-04 04:58:07,Pending
3856,ORD-2024-003856,18411,2024-05-04 12:41:15,Paid
3857,ORD-2024-003857,5948,2024-10-03 15:41:54,Paid
3858,ORD-2024-003858,14093,2024-05-20 03:32:55,Paid
3859,ORD-2024-003859,9118,2024-06-10 08:16:59,Paid
3860,ORD-2024-003860,5623,2024-01-08 00:00:35,Delivered
3861,ORD-2024-003861,17917,2024-01-19 12:50:02,Delivered
3862,ORD-2025-003862,7819,2025-03-10 05:01:48,Shipped
3863,ORD-2025-003863,16995,2025-01-14 21:09:26,Shipped
3864,ORD-2024-003864,16726,2024-05-02 23:52:17,Paid
3865,ORD-2024-003865,17751,2024-04-12 18:31:59,Paid
3866,ORD-2024-003866,6135,2024-12-31 02:39:04,Delivered
3867,ORD-2025-003867,3963,2025-07-20 10:04:57,Paid
3868,ORD-2024-003868,533,2024-05-24 15:37:53,Shipped
3869,ORD-2024-003869,6917,2024-02-02 15:04:35,Shipped
3870,ORD-2024-003870,6163,2024-07-19 07:16:54,Delivered
3871,ORD-2025-003871,16963,2025-02-13 13:03:13,Paid
3872,ORD-2024-003872,6668,2024-02-23 18:22:26,Delivered
3873,ORD-2024-003873,15854,2024-03-09 08:12:15,Paid
3874,ORD-2024-003874,5209,2024-12-17 06:25:10,Paid
3875,ORD-2024-003875,8962,2024-12-02 06:42:03,Cancelled
3876,ORD-2024-003876,5257,2024-01-10 20:48:03,Paid
3877,ORD-2024-003877,241,2024-08-27 22:09:55,Pending
3878,ORD-2024-003878,4887,2024-08-11 22:53:00,Paid
3879,ORD-2024-003879,15066,2024-09-22 11:04:48,Paid
3880,ORD-2025-003880,19120,2025-07-01 00:38:59,Shipped
3881,ORD-2024-003881,16251,2024-08-21 01:40:39,Delivered
3882,ORD-2024-003882,642,2024-02-21 21:27:59,Cancelled
3883,ORD-2024-003883,13609,2024-05-15 10:25:19,Paid
3884,ORD-2025-003884,6111,2025-01-08 22:26:05,Paid
3885,ORD-2024-003885,6955,2024-03-24 20:40:56,Shipped
3886,ORD-2024-003886,10305,2024-02-17 05:08:13,Shipped
3887,ORD-2025-003887,9012,2025-05-13 14:15:52,Delivered
3888,ORD-2025-003888,15013,2025-06-29 18:57:38,Shipped
3889,ORD-2024-003889,13490,2024-06-02 12:05:30,Delivered
3890,ORD-2025-003890,18174,2025-01-20 06:44:14,Shipped
3891,ORD-2024-003891,12963,2024-08-07 22:36:11,Shipped
3892,ORD-2024-003892,10295,2024-11-29 04:12:47,Paid
3893,ORD-2024-003893,17864,2024-08-25 15:32:21,Paid
3894,ORD-2025-003894,2321,2025-05-21 22:52:37,Paid
3895,ORD-2025-003895,15968,2025-03-13 22:24:13,Shipped
3896,ORD-2025-003896,9526,2025-07-20 07:02:41,Paid
3897,ORD-2024-003897,3982,2024-07-08 16:06:03,Paid
3898,ORD-2024-003898,4741,2024-10-02 09:31:50,Pending
3899,ORD-2024-003899,13065,2024-08-27 14:03:58,Shipped
3900,ORD-2024-003900,3485,2024-01-20 10:07:35,Delivered
3901,ORD-2024-003901,4653,2024-02-23 14:04:29,Paid
3902,ORD-2025-003902,2754,2025-01-06 15:28:03,Paid
3903,ORD-2024-003903,3923,2024-03-28 00:15:47,Delivered
3904,ORD-2024-003904,14229,2024-12-11 13:07:31,Paid
3905,ORD-2025-003905,14093,2025-01-31 02:56:38,Paid
3906,ORD-2024-003906,9276,2024-10-21 21:10:07,Paid
3907,ORD-2025-003907,11135,2025-08-01 18:22:25,Paid
3908,ORD-2024-003908,15321,2024-03-11 02:41:26,Paid
3909,ORD-2024-003909,2678,2024-05-14 17:40:51,Delivered
3910,ORD-2025-003910,6442,2025-02-27 02:08:14,Paid
3911,ORD-2024-003911,11539,2024-03-23 07:48:47,Delivered
3912,ORD-2025-003912,17188,2025-01-02 04:32:53,Paid
3913,ORD-2025-003913,1311,2025-08-17 07:50:02,Delivered
3914,ORD-2024-003914,4374,2024-10-12 08:15:43,Paid
3915,ORD-2024-003915,2629,2024-11-29 16:58:12,Paid
3916,ORD-2025-003916,4907,2025-06-22 01:27:57,Delivered
3917,ORD-2024-003917,10867,2024-11-07 04:20:52,Paid
3918,ORD-2025-003918,19487,2025-01-01 18:35:49,Paid
3919,ORD-2025-003919,4363,2025-05-30 23:55:46,Paid
3920,ORD-2025-003920,2364,2025-04-27 05:41:51,Delivered
3921,ORD-2025-003921,3190,2025-01-04 08:11:29,Delivered
3922,ORD-2024-003922,740,2024-01-05 17:10:15,Paid
3923,ORD-2025-003923,2540,2025-08-24 13:46:01,Delivered
3924,ORD-2025-003924,1968,2025-07-20 15:54:54,Paid
3925,ORD-2024-003925,18607,2024-06-24 06:11:24,Shipped
3926,ORD-2025-003926,4879,2025-01-24 15:19:05,Shipped
3927,ORD-2024-003927,11620,2024-06-01 22:45:11,Paid
3928,ORD-2024-003928,14575,2024-09-01 14:23:22,Paid
3929,ORD-2025-003929,641,2025-02-18 12:09:27,Paid
3930,ORD-2024-003930,3669,2024-09-28 21:54:17,Paid
3931,ORD-2024-003931,6894,2024-08-27 20:11:44,Delivered
3932,ORD-2024-003932,13098,2024-02-04 11:09:26,Paid
3933,ORD-2024-003933,9468,2024-08-19 12:40:33,Cancelled
3934,ORD-2025-003934,13495,2025-01-23 06:22:39,Delivered
3935,ORD-2024-003935,10493,2024-08-11 21:28:05,Delivered
3936,ORD-2024-003936,7902,2024-08-23 22:10:27,Shipped
3937,ORD-2024-003937,7003,2024-11-06 03:44:16,Pending
3938,ORD-2024-003938,8954,2024-02-19 07:44:07,Pending
3939,ORD-2025-003939,6047,2025-05-07 09:04:40,Shipped
3940,ORD-2024-003940,3009,2024-02-29 14:48:31,Delivered
3941,ORD-2024-003941,18434,2024-10-06 05:29:31,Paid
3942,ORD-2024-003942,6061,2024-11-16 03:48:24,Shipped
3943,ORD-2025-003943,19626,2025-04-09 08:01:44,Shipped
3944,ORD-2025-003944,7763,2025-02-22 18:22:17,Paid
3945,ORD-2025-003945,1622,2025-02-07 11:03:32,Paid
3946,ORD-2024-003946,11890,2024-07-03 23:38:23,Paid
3947,ORD-2025-003947,5338,2025-04-13 08:07:17,Shipped
3948,ORD-2024-003948,13363,2024-11-15 20:58:53,Paid
3949,ORD-2024-003949,15651,2024-06-26 07:09:04,Paid
3950,ORD-2024-003950,15998,2024-08-18 17:32:49,Delivered
3951,ORD-2024-003951,15702,2024-07-02 01:39:02,Paid
3952,ORD-2024-003952,17582,2024-06-05 21:59:11,Paid
3953,ORD-2024-003953,4696,2024-02-17 04:52:53,Delivered
3954,ORD-2024-003954,5795,2024-04-12 00:43:09,Shipped
3955,ORD-2024-003955,9402,2024-07-09 23:31:28,Pending
3956,ORD-2025-003956,12525,2025-02-11 15:39:02,Delivered
3957,ORD-2025-003957,16144,2025-01-09 03:46:38,Pending
3958,ORD-2024-003958,315,2024-04-09 10:34:24,Delivered
3959,ORD-2025-003959,10336,2025-07-30 17:32:50,Delivered
3960,ORD-2024-003960,7828,2024-08-03 18:15:35,Cancelled
3961,ORD-2024-003961,16013,2024-03-28 01:06:52,Paid
3962,ORD-2024-003962,1971,2024-01-20 08:14:54,Delivered
3963,ORD-2025-003963,3213,2025-08-27 10:01:19,Paid
3964,ORD-2024-003964,14752,2024-04-10 13:50:08,Paid
3965,ORD-2024-003965,18161,2024-01-01 01:18:18,Paid
3966,ORD-2024-003966,9879,2024-09-12 10:58:42,Delivered
3967,ORD-2025-003967,17639,2025-01-24 11:27:46,Paid
3968,ORD-2024-003968,19068,2024-11-23 16:12:44,Delivered
3969,ORD-2025-003969,17453,2025-04-03 21:25:23,Shipped
3970,ORD-2024-003970,14767,2024-12-23 01:16:15,Paid
3971,ORD-2024-003971,16638,2024-09-29 03:40:22,Shipped
3972,ORD-2025-003972,14775,2025-06-30 18:16:56,Paid
3973,ORD-2024-003973,4709,2024-09-07 13:58:08,Delivered
3974,ORD-2025-003974,19065,2025-05-27 00:29:35,Paid
3975,ORD-2024-003975,11144,2024-10-14 16:34:02,Paid
3976,ORD-2025-003976,15190,2025-01-22 06:35:57,Shipped
3977,ORD-2025-003977,14961,2025-03-29 19:43:28,Pending
3978,ORD-2025-003978,12273,2025-06-05 12:36:35,Shipped
3979,ORD-2025-003979,16117,2025-05-10 09:16:20,Paid
3980,ORD-2025-003980,11313,2025-05-20 03:09:26,Pending
3981,ORD-2025-003981,16556,2025-01-05 20:46:52,Paid
3982,ORD-2025-003982,4441,2025-05-18 23:35:06,Paid
3983,ORD-2024-003983,11394,2024-04-15 08:26:20,Shipped
3984,ORD-2024-003984,16552,2024-10-29 08:24:25,Shipped
3985,ORD-2025-003985,10545,2025-06-03 16:39:51,Paid
3986,ORD-2024-003986,10291,2024-07-14 23:07:58,Cancelled
3987,ORD-2024-003987,11870,2024-06-17 15:52:59,Paid
3988,ORD-2024-003988,12298,2024-01-19 12:06:25,Paid
3989,ORD-2024-003989,12777,2024-11-18 00:48:58,Paid
3990,ORD-2024-003990,13979,2024-11-28 05:45:23,Paid
3991,ORD-2024-003991,11230,2024-03-09 00:02:17,Delivered
3992,ORD-2025-003992,14289,2025-02-08 12:52:25,Delivered
3993,ORD-2025-003993,4447,2025-03-09 16:57:42,Shipped
3994,ORD-2025-003994,16330,2025-04-04 08:06:44,Delivered
3995,ORD-2024-003995,15113,2024-11-29 19:03:02,Delivered
3996,ORD-2024-003996,19937,2024-12-19 15:23:20,Delivered
3997,ORD-2024-003997,5291,2024-01-14 18:18:23,Delivered
3998,ORD-2025-003998,2527,2025-06-22 00:55:38,Shipped
3999,ORD-2025-003999,9247,2025-07-31 09:27:04,Delivered
4000,ORD-2024-004000,13964,2024-02-04 01:12:07,Paid
4001,ORD-2024-004001,16613,2024-06-06 13:19:12,Pending
4002,ORD-2025-004002,18964,2025-05-31 12:16:13,Paid
4003,ORD-2024-004003,536,2024-09-18 05:52:37,Delivered
4004,ORD-2025-004004,16427,2025-05-30 14:48:38,Paid
4005,ORD-2025-004005,18397,2025-07-21 02:33:34,Paid
4006,ORD-2024-004006,6156,2024-05-01 01:46:40,Pending
4007,ORD-2025-004007,11881,2025-06-15 01:31:56,Shipped
4008,ORD-2024-004008,7492,2024-02-23 07:24:19,Paid
4009,ORD-2025-004009,911,2025-02-23 16:29:39,Delivered
4010,ORD-2024-004010,6697,2024-03-08 22:25:33,Delivered
4011,ORD-2025-004011,7044,2025-07-12 08:53:34,Delivered
4012,ORD-2025-004012,14734,2025-07-12 09:31:57,Cancelled
4013,ORD-2025-004013,16403,2025-05-10 02:04:41,Delivered
4014,ORD-2024-004014,6297,2024-09-17 14:30:00,Shipped
4015,ORD-2024-004015,3671,2024-12-07 19:43:45,Paid
4016,ORD-2024-004016,11849,2024-01-16 00:38:56,Paid
4017,ORD-2024-004017,13042,2024-12-21 14:09:23,Shipped
4018,ORD-2024-004018,2829,2024-12-03 18:53:55,Paid
4019,ORD-2024-004019,13744,2024-09-24 00:34:47,Delivered
4020,ORD-2024-004020,7389,2024-01-13 06:17:46,Delivered
4021,ORD-2025-004021,12679,2025-07-04 16:29:13,Delivered
4022,ORD-2025-004022,18903,2025-06-29 06:02:24,Pending
4023,ORD-2024-004023,5607,2024-04-03 17:52:55,Delivered
4024,ORD-2024-004024,17430,2024-05-12 04:12:50,Shipped
4025,ORD-2024-004025,5834,2024-02-29 22:39:07,Delivered
4026,ORD-2024-004026,17116,2024-11-25 09:53:38,Delivered
4027,ORD-2024-004027,4877,2024-12-08 02:40:31,Paid
4028,ORD-2024-004028,4965,2024-10-30 07:21:18,Paid
4029,ORD-2025-004029,11294,2025-01-11 10:51:18,Shipped
4030,ORD-2024-004030,8506,2024-11-20 20:12:17,Paid
4031,ORD-2025-004031,17717,2025-03-24 18:18:05,Delivered
4032,ORD-2024-004032,18145,2024-04-24 18:07:28,Paid
4033,ORD-2025-004033,11092,2025-07-19 13:13:18,Paid
4034,ORD-2024-004034,4534,2024-08-21 04:44:19,Paid
4035,ORD-2024-004035,19087,2024-07-05 23:12:49,Shipped
4036,ORD-2025-004036,17641,2025-03-26 22:24:40,Delivered
4037,ORD-2024-004037,19770,2024-01-12 00:25:15,Cancelled
4038,ORD-2025-004038,6052,2025-05-27 08:16:34,Paid
4039,ORD-2025-004039,8336,2025-07-13 22:20:01,Cancelled
4040,ORD-2024-004040,11394,2024-01-03 05:30:54,Paid
4041,ORD-2025-004041,12401,2025-05-18 15:49:32,Paid
4042,ORD-2024-004042,2358,2024-02-17 04:02:07,Shipped
4043,ORD-2024-004043,188,2024-08-22 04:47:18,Delivered
4044,ORD-2024-004044,1175,2024-11-06 13:52:10,Paid
4045,ORD-2024-004045,16812,2024-11-06 22:30:03,Delivered
4046,ORD-2024-004046,6810,2024-09-14 03:51:09,Shipped
4047,ORD-2024-004047,19539,2024-03-25 16:42:56,Delivered
4048,ORD-2024-004048,15936,2024-04-11 04:25:13,Delivered
4049,ORD-2025-004049,14663,2025-05-09 02:24:10,Paid
4050,ORD-2024-004050,5207,2024-04-04 07:49:05,Shipped
4051,ORD-2024-004051,11633,2024-05-01 05:27:39,Delivered
4052,ORD-2024-004052,14310,2024-02-13 08:35:42,Paid
4053,ORD-2025-004053,14357,2025-03-17 00:09:26,Delivered
4054,ORD-2024-004054,4005,2024-06-11 10:12:31,Delivered
4055,ORD-2024-004055,7028,2024-05-12 04:09:57,Paid
4056,ORD-2024-004056,17727,2024-02-10 07:07:56,Paid
4057,ORD-2024-004057,17787,2024-11-09 19:16:05,Shipped
4058,ORD-2025-004058,17785,2025-06-01 06:09:06,Shipped
4059,ORD-2025-004059,9019,2025-01-15 15:50:13,Shipped
4060,ORD-2024-004060,4880,2024-12-08 07:32:11,Paid
4061,ORD-2025-004061,3105,2025-02-08 04:57:28,Cancelled
4062,ORD-2024-004062,12963,2024-04-04 21:11:40,Paid
4063,ORD-2024-004063,18100,2024-09-22 11:23:53,Delivered
4064,ORD-2024-004064,16495,2024-01-21 22:07:35,Pending
4065,ORD-2025-004065,9199,2025-05-07 07:37:16,Shipped
4066,ORD-2024-004066,19801,2024-07-02 19:42:29,Delivered
4067,ORD-2024-004067,16389,2024-01-20 16:25:28,Shipped
4068,ORD-2024-004068,7409,2024-07-30 07:51:50,Paid
4069,ORD-2024-004069,1955,2024-08-12 20:43:21,Paid
4070,ORD-2025-004070,9737,2025-06-24 09:28:45,Pending
4071,ORD-2025-004071,19928,2025-02-21 10:31:32,Shipped
4072,ORD-2024-004072,11882,2024-01-26 19:35:47,Paid
4073,ORD-2024-004073,8303,2024-12-18 07:01:47,Paid
4074,ORD-2024-004074,2599,2024-06-18 10:37:12,Paid
4075,ORD-2024-004075,9148,2024-08-18 03:35:59,Paid
4076,ORD-2024-004076,1198,2024-07-28 05:46:08,Paid
4077,ORD-2025-004077,4285,2025-01-16 01:49:15,Paid
4078,ORD-2025-004078,4244,2025-05-13 06:37:03,Paid
4079,ORD-2024-004079,4624,2024-05-10 13:48:01,Paid
4080,ORD-2024-004080,11902,2024-05-16 01:44:17,Pending
4081,ORD-2024-004081,15530,2024-01-08 09:08:14,Paid
4082,ORD-2025-004082,9958,2025-03-25 14:08:30,Paid
4083,ORD-2024-004083,18461,2024-07-19 11:30:24,Delivered
4084,ORD-2025-004084,1447,2025-03-09 16:00:54,Paid
4085,ORD-2025-004085,15573,2025-04-17 21:54:54,Delivered
4086,ORD-2024-004086,8616,2024-07-29 13:38:54,Delivered
4087,ORD-2025-004087,17194,2025-03-11 21:53:56,Paid
4088,ORD-2024-004088,9170,2024-06-02 09:32:00,Shipped
4089,ORD-2024-004089,14547,2024-02-29 04:04:57,Shipped
4090,ORD-2025-004090,13374,2025-02-14 17:56:09,Delivered
4091,ORD-2024-004091,18506,2024-02-14 14:36:00,Delivered
4092,ORD-2025-004092,48,2025-01-24 09:44:46,Shipped
4093,ORD-2024-004093,9585,2024-12-31 20:13:44,Paid
4094,ORD-2024-004094,16838,2024-12-31 22:09:17,Shipped
4095,ORD-2025-004095,57,2025-08-21 07:21:46,Delivered
4096,ORD-2024-004096,19615,2024-11-30 23:05:32,Paid
4097,ORD-2024-004097,6728,2024-12-21 16:50:29,Paid
4098,ORD-2024-004098,3908,2024-01-26 11:08:47,Shipped
4099,ORD-2025-004099,16423,2025-03-04 09:34:52,Paid
4100,ORD-2024-004100,14343,2024-11-05 10:08:13,Paid
4101,ORD-2024-004101,6891,2024-07-17 05:21:33,Pending
4102,ORD-2025-004102,11867,2025-06-13 16:23:37,Pending
4103,ORD-2024-004103,4998,2024-06-19 04:13:07,Delivered
4104,ORD-2024-004104,8408,2024-07-30 07:47:10,Delivered
4105,ORD-2025-004105,12748,2025-06-05 09:56:16,Paid
4106,ORD-2024-004106,6475,2024-08-06 13:32:06,Paid
4107,ORD-2025-004107,3634,2025-06-06 18:30:27,Shipped
4108,ORD-2025-004108,7212,2025-06-07 19:19:00,Delivered
4109,ORD-2025-004109,3271,2025-07-09 04:20:57,Shipped
4110,ORD-2025-004110,18345,2025-03-08 12:24:13,Pending
4111,ORD-2025-004111,9751,2025-03-28 21:51:49,Delivered
4112,ORD-2024-004112,19382,2024-05-10 00:24:19,Delivered
4113,ORD-2025-004113,2634,2025-03-10 11:24:07,Cancelled
4114,ORD-2025-004114,14269,2025-07-22 11:32:05,Delivered
4115,ORD-2024-004115,6878,2024-05-02 03:15:01,Paid
4116,ORD-2024-004116,12907,2024-01-22 10:59:48,Delivered
4117,ORD-2024-004117,9299,2024-06-04 08:43:43,Delivered
4118,ORD-2024-004118,13166,2024-05-04 19:15:23,Delivered
4119,ORD-2024-004119,19134,2024-02-22 08:47:49,Delivered
4120,ORD-2024-004120,742,2024-03-13 02:33:04,Cancelled
4121,ORD-2024-004121,11673,2024-05-14 11:13:13,Delivered
4122,ORD-2025-004122,12025,2025-01-08 03:53:36,Delivered
4123,ORD-2024-004123,14643,2024-11-06 07:04:20,Paid
