order_id,line_number,product_id,quantity,unit_price,discount_amt,tax_amt
1731,2,913,2,6014.0,0.0,2165.04
1731,3,867,1,9212.0,0.0,1658.16
1732,1,898,1,24832.0,0.0,4469.76
1733,1,415,1,47514.0,2375.7,8124.89
1733,2,402,1,6741.0,0.0,1213.38
1733,3,219,1,22429.0,3364.35,3431.64
1733,4,1375,1,10370.0,518.5,1773.27
1733,5,53,1,37231.0,0.0,6701.58
1734,1,1136,1,3544.0,0.0,637.92
1735,1,976,1,43276.0,0.0,7789.68
1736,1,315,2,6355.0,0.0,2287.8
1736,2,1466,1,41789.0,0.0,7522.02
1737,1,1170,1,38264.0,0.0,6887.52
1738,1,1152,1,4086.0,204.3,698.71
1739,1,616,1,33880.0,0.0,6098.4
1740,1,413,1,47599.0,0.0,8567.82
1741,1,1131,1,25808.0,0.0,4645.44
1741,2,306,1,37256.0,0.0,6706.08
1741,3,1437,1,49515.0,0.0,8912.7
1741,4,595,1,44697.0,0.0,8045.46
1742,1,1419,1,48383.0,0.0,8708.94
1743,1,1500,4,34971.0,0.0,25179.12
1743,2,1175,1,49883.0,0.0,8978.94
1744,1,597,2,13243.0,0.0,4767.48
1744,2,477,1,634.0,0.0,114.12
1745,1,601,1,32561.0,0.0,5860.98
1745,2,368,1,42016.0,0.0,7562.88
1746,1,780,1,17068.0,0.0,3072.24
1747,1,49,1,29228.0,0.0,5261.04
1748,1,1156,1,22422.0,0.0,4035.96
1749,1,152,4,27325.0,0.0,19674.0
1749,2,1248,1,15799.0,0.0,2843.82
1750,1,1007,1,7814.0,0.0,1406.52
1750,2,716,2,43258.0,0.0,15572.88
1751,1,503,1,4057.0,202.85,693.75
1752,1,744,1,8394.0,0.0,1510.92
1753,1,484,1,4196.0,0.0,755.28
1753,2,39,1,24611.0,0.0,4429.98
1754,1,1158,1,37193.0,3719.3,6025.27
1755,1,556,1,28651.0,0.0,5157.18
1755,2,763,1,25531.0,0.0,4595.58
1755,3,648,2,6403.0,0.0,2305.08
1756,1,399,3,17011.0,0.0,9185.94
1757,1,1469,1,17712.0,0.0,3188.16
1757,2,1358,1,35637.0,0.0,6414.66
1757,3,1286,1,41877.0,2093.85,7160.97
1758,1,802,2,2572.0,0.0,925.92
1758,2,1323,1,17128.0,1712.8,2774.74
1758,3,1139,1,36303.0,0.0,6534.54
1759,1,643,3,24906.0,0.0,13449.24
1759,2,294,1,36666.0,0.0,6599.88
1760,1,1094,1,31886.0,0.0,5739.48
1761,1,382,1,34519.0,3451.9,5592.08
1761,2,347,2,30240.0,0.0,10886.4
1761,3,82,1,48728.0,0.0,8771.04
1762,1,936,1,38066.0,0.0,6851.88
1762,2,1035,1,27335.0,1366.75,4674.28
1763,1,792,3,7401.0,0.0,3996.54
1763,2,321,1,32376.0,0.0,5827.68
1764,1,38,1,35858.0,0.0,6454.44
1764,2,724,1,47459.0,2372.95,8115.49
1764,3,334,2,8638.0,1727.6,2798.71
1764,4,863,1,13194.0,0.0,2374.92
1764,5,540,2,42209.0,0.0,15195.24
1765,1,1405,1,19555.0,0.0,3519.9
1766,1,658,1,41523.0,0.0,7474.14
1766,2,1164,1,13169.0,0.0,2370.42
1766,3,183,1,5582.0,837.3,854.05
1767,1,828,1,15927.0,0.0,2866.86
1767,2,1166,1,28987.0,0.0,5217.66
1767,3,567,1,9147.0,0.0,1646.46
1768,1,947,1,9496.0,474.8,1623.82
1769,1,917,3,5629.0,0.0,3039.66
1769,2,548,2,49524.0,0.0,17828.64
1769,3,277,2,42082.0,4208.2,14392.04
1770,1,791,1,49896.0,0.0,8981.28
1771,1,324,1,37635.0,0.0,6774.3
1772,1,328,2,40450.0,0.0,14562.0
1773,1,216,2,26013.0,0.0,9364.68
1773,2,1107,1,3646.0,0.0,656.28
1774,1,1288,1,8433.0,0.0,1517.94
1775,1,508,1,7972.0,0.0,1434.96
1775,2,628,1,18708.0,935.4,3199.07
1775,3,525,1,35884.0,0.0,6459.12
1775,4,369,1,48018.0,2400.9,8211.08
1776,1,910,1,46118.0,0.0,8301.24
1776,2,1372,1,49569.0,0.0,8922.42
1777,1,558,1,3798.0,189.9,649.46
1777,2,190,1,48000.0,0.0,8640.0
1778,1,584,2,15970.0,1597.0,5461.74
1778,2,632,1,39215.0,0.0,7058.7
1778,3,107,1,28767.0,1438.35,4919.16
1779,1,1412,1,33211.0,0.0,5977.98
1780,1,310,1,39301.0,0.0,7074.18
1781,1,89,1,37597.0,0.0,6767.46
1782,1,516,2,17404.0,0.0,6265.44
1782,2,1253,1,36459.0,0.0,6562.62
1783,1,170,2,20895.0,2089.5,7146.09
1784,1,1009,1,34274.0,0.0,6169.32
1784,2,339,1,40715.0,0.0,7328.7
1784,3,1195,1,29084.0,0.0,5235.12
1784,4,559,1,22245.0,0.0,4004.1
1785,1,49,1,29228.0,0.0,5261.04
1786,1,155,1,23270.0,1163.5,3979.17
1786,2,950,1,10641.0,0.0,1915.38
1786,3,52,2,3086.0,0.0,1110.96
1787,1,377,1,43519.0,0.0,7833.42
1788,1,554,2,23510.0,0.0,8463.6
1788,2,32,1,44360.0,0.0,7984.8
1789,1,1029,2,47997.0,0.0,17278.92
1790,1,283,1,29601.0,0.0,5328.18
1790,2,583,1,15510.0,0.0,2791.8
1791,1,852,1,31385.0,0.0,5649.3
1792,1,496,3,6082.0,912.3,3120.07
1792,2,293,1,1426.0,71.3,243.85
1793,1,903,1,43513.0,0.0,7832.34
1793,2,268,1,27126.0,0.0,4882.68
1794,1,152,1,27325.0,1366.25,4672.57
1794,2,482,2,4150.0,0.0,1494.0
1795,1,1246,1,31924.0,0.0,5746.32
1795,2,209,1,35831.0,0.0,6449.58
1795,3,1134,1,44331.0,0.0,7979.58
1796,1,1085,1,11978.0,0.0,2156.04
1797,1,326,1,24876.0,0.0,4477.68
1798,1,449,1,5224.0,261.2,893.3
1798,2,214,1,4088.0,0.0,735.84
1798,3,1350,2,44239.0,0.0,15926.04
1798,4,903,1,43513.0,0.0,7832.34
1798,5,1234,1,9198.0,0.0,1655.64
1799,1,1198,1,10074.0,0.0,1813.32
1799,2,479,1,41461.0,0.0,7462.98
1800,1,69,2,31603.0,3160.3,10808.23
1801,1,246,1,31675.0,0.0,5701.5
1801,2,707,1,49199.0,0.0,8855.82
1801,3,188,2,42957.0,0.0,15464.52
1802,1,28,1,3551.0,0.0,639.18
1803,1,471,1,32113.0,0.0,5780.34
1803,2,401,1,35761.0,0.0,6436.98
1804,1,1462,1,3131.0,156.55,535.4
1804,2,1020,1,22841.0,0.0,4111.38
1805,1,384,1,35937.0,1796.85,6145.23
1805,2,1029,1,47997.0,4799.7,7775.51
1805,3,1039,1,44831.0,0.0,8069.58
1806,1,1179,2,3638.0,0.0,1309.68
1806,2,1251,1,42173.0,0.0,7591.14
1806,3,547,2,46008.0,0.0,16562.88
1806,4,439,1,27970.0,0.0,5034.6
1807,1,1422,2,31236.0,0.0,11244.96
1808,1,496,1,6082.0,0.0,1094.76
1808,2,795,3,40424.0,6063.6,20737.51
1809,1,1176,1,21493.0,0.0,3868.74
1810,1,881,2,10577.0,1057.7,3617.33
1810,2,726,1,6160.0,0.0,1108.8
1810,3,1496,2,15083.0,0.0,5429.88
1811,1,491,1,9952.0,0.0,1791.36
1812,1,942,3,22556.0,3383.4,11571.23
1812,2,1076,1,42654.0,0.0,7677.72
1813,1,884,1,31869.0,0.0,5736.42
1813,2,1442,1,25328.0,0.0,4559.04
1814,1,190,1,48000.0,2400.0,8208.0
1815,1,423,1,30785.0,0.0,5541.3
1815,2,1444,1,10367.0,0.0,1866.06
1816,1,1154,1,6730.0,673.0,1090.26
1816,2,1463,1,19684.0,0.0,3543.12
1816,3,621,1,16529.0,0.0,2975.22
1817,1,154,1,33427.0,0.0,6016.86
1817,2,789,2,34055.0,0.0,12259.8
1818,1,527,1,40468.0,2023.4,6920.03
1819,1,771,2,8944.0,1788.8,2897.86
1819,2,1378,1,4454.0,0.0,801.72
1819,3,1041,1,32509.0,1625.45,5559.04
1820,1,188,1,42957.0,2147.85,7345.65
1820,2,1305,1,16573.0,0.0,2983.14
1821,1,1329,1,20971.0,0.0,3774.78
1821,2,1031,1,14179.0,708.95,2424.61
1821,3,646,1,2919.0,0.0,525.42
1822,1,1354,1,36244.0,0.0,6523.92
1823,1,13,1,2327.0,0.0,418.86
1823,2,405,1,32550.0,0.0,5859.0
1823,3,1162,1,46862.0,0.0,8435.16
1823,4,518,2,25536.0,0.0,9192.96
1824,1,561,1,45191.0,2259.55,7727.66
1825,1,472,2,38451.0,0.0,13842.36
1826,1,1213,3,8172.0,0.0,4412.88
1826,2,590,1,3769.0,0.0,678.42
1827,1,1335,2,43894.0,0.0,15801.84
1827,2,901,1,10711.0,0.0,1927.98
1828,1,877,1,2889.0,0.0,520.02
1828,2,9,1,23408.0,0.0,4213.44
1828,3,1219,1,31501.0,0.0,5670.18
1829,1,553,1,5862.0,0.0,1055.16
1829,2,806,2,11078.0,0.0,3988.08
1830,1,926,1,12961.0,0.0,2332.98
1830,2,1198,1,10074.0,503.7,1722.65
1830,3,586,1,10209.0,0.0,1837.62
1831,1,960,1,35542.0,1777.1,6077.68
1831,2,789,1,34055.0,1702.75,5823.4
1831,3,241,1,28796.0,0.0,5183.28
1831,4,1336,2,34550.0,0.0,12438.0
1832,1,533,1,46190.0,0.0,8314.2
1832,2,146,1,24697.0,0.0,4445.46
1832,3,179,1,21809.0,0.0,3925.62
1833,1,483,1,15743.0,0.0,2833.74
1833,2,1365,1,26861.0,0.0,4834.98
1834,1,569,3,44101.0,0.0,23814.54
1834,2,405,3,32550.0,9765.0,15819.3
1835,1,668,2,23050.0,0.0,8298.0
1836,1,948,3,9516.0,0.0,5138.64
1837,1,444,2,34415.0,3441.5,11769.93
1837,2,976,1,43276.0,0.0,7789.68
1837,3,1019,1,38732.0,0.0,6971.76
1837,4,1211,1,19807.0,990.35,3387.0
1838,1,220,1,40773.0,0.0,7339.14
1839,1,280,1,8233.0,0.0,1481.94
1839,2,690,1,46985.0,0.0,8457.3
1840,1,57,1,12316.0,0.0,2216.88
1841,1,791,2,49896.0,0.0,17962.56
1842,1,431,1,25887.0,0.0,4659.66
1843,1,1213,2,8172.0,0.0,2941.92
1843,2,1362,1,2326.0,116.3,397.75
1844,1,874,1,10148.0,0.0,1826.64
1844,2,426,1,48125.0,4812.5,7796.25
1845,1,646,1,2919.0,145.95,499.15
1845,2,483,1,15743.0,0.0,2833.74
1846,1,741,1,3398.0,0.0,611.64
1846,2,42,1,9031.0,451.55,1544.3
1846,3,890,1,16159.0,0.0,2908.62
1846,4,1194,1,10090.0,0.0,1816.2
1847,1,206,2,26210.0,0.0,9435.6
1847,2,319,1,41147.0,0.0,7406.46
1847,3,1164,1,13169.0,658.45,2251.9
1847,4,510,1,39190.0,3919.0,6348.78
1848,1,219,1,22429.0,0.0,4037.22
1848,2,860,1,36192.0,0.0,6514.56
1848,3,836,1,43691.0,0.0,7864.38
1849,1,106,1,7691.0,0.0,1384.38
1850,1,1117,1,24459.0,1222.95,4182.49
1851,1,102,4,42081.0,0.0,30298.32
1851,2,139,1,19078.0,0.0,3434.04
1852,1,1203,1,13337.0,1333.7,2160.59
1852,2,409,1,15615.0,0.0,2810.7
1853,1,267,2,2895.0,289.5,990.09
1854,1,218,1,8943.0,0.0,1609.74
1855,1,651,2,29750.0,0.0,10710.0
1855,2,529,1,23139.0,0.0,4165.02
1856,1,829,1,22887.0,0.0,4119.66
1857,1,1057,1,34689.0,0.0,6244.02
1857,2,1034,2,27253.0,0.0,9811.08
1857,3,943,1,35615.0,0.0,6410.7
1858,1,254,1,27169.0,0.0,4890.42
1859,1,1355,1,42484.0,2124.2,7264.76
1860,1,554,2,23510.0,2351.0,8040.42
1861,1,1337,1,35386.0,1769.3,6051.01
1861,2,161,1,20543.0,2054.3,3327.97
1862,1,908,1,41656.0,2082.8,7123.18
1863,1,1184,2,47970.0,0.0,17269.2
1864,1,9,2,23408.0,0.0,8426.88
1864,2,417,3,49302.0,0.0,26623.08
1865,1,500,1,21645.0,0.0,3896.1
1865,2,121,2,36068.0,0.0,12984.48
1866,1,219,2,22429.0,4485.8,7267.0
1866,2,628,1,18708.0,0.0,3367.44
1866,3,946,1,32262.0,3226.2,5226.44
1867,1,1488,1,35139.0,1756.95,6008.77
1867,2,1277,1,34936.0,0.0,6288.48
1867,3,937,1,14400.0,0.0,2592.0
1867,4,803,1,46682.0,2334.1,7982.62
1867,5,915,1,9016.0,0.0,1622.88
1868,1,202,1,42782.0,0.0,7700.76
1868,2,1449,1,23694.0,0.0,4264.92
1868,3,98,1,34675.0,0.0,6241.5
1869,1,347,2,30240.0,0.0,10886.4
1870,1,232,1,37701.0,0.0,6786.18
1870,2,137,1,45181.0,0.0,8132.58
1871,1,717,2,46515.0,4651.5,15908.13
1872,1,329,2,35631.0,0.0,12827.16
1872,2,158,3,42244.0,19009.8,19390.0
1872,3,735,1,36719.0,1835.95,6278.95
1873,1,341,1,25361.0,0.0,4564.98
1873,2,1294,1,46615.0,0.0,8390.7
1874,1,1106,1,8350.0,1252.5,1277.55
1875,1,609,1,22377.0,0.0,4027.86
1876,1,1422,3,31236.0,0.0,16867.44
1876,2,47,1,3842.0,0.0,691.56
1877,1,940,1,39438.0,0.0,7098.84
1878,1,599,4,6981.0,0.0,5026.32
1878,2,268,2,27126.0,0.0,9765.36
1878,3,1021,1,44211.0,0.0,7957.98
1879,1,58,1,42796.0,0.0,7703.28
1879,2,319,1,41147.0,0.0,7406.46
1879,3,1199,1,6050.0,0.0,1089.0
1879,4,1297,1,49282.0,2464.1,8427.22
1880,1,1149,1,27727.0,0.0,4990.86
1881,1,1444,1,10367.0,0.0,1866.06
1882,1,1272,1,24202.0,0.0,4356.36
1882,2,698,2,43334.0,8666.8,14040.22
1883,1,412,3,20546.0,0.0,11094.84
1883,2,307,1,41125.0,2056.25,7032.38
1884,1,629,3,5094.0,0.0,2750.76
1885,1,1161,2,23914.0,0.0,8609.04
1885,2,917,2,5629.0,0.0,2026.44
1886,1,89,1,37597.0,0.0,6767.46
1887,1,705,1,36955.0,0.0,6651.9
1887,2,147,1,33618.0,0.0,6051.24
1888,1,998,1,10383.0,1038.3,1682.05
1888,2,1326,1,12485.0,0.0,2247.3
1889,1,494,1,44526.0,0.0,8014.68
1889,2,262,1,38141.0,0.0,6865.38
1889,3,115,1,9977.0,0.0,1795.86
1889,4,637,1,1061.0,0.0,190.98
1890,1,648,1,6403.0,0.0,1152.54
1890,2,341,1,25361.0,0.0,4564.98
1891,1,396,2,44822.0,0.0,16135.92
1891,2,1350,1,44239.0,2211.95,7564.87
1892,1,1335,1,43894.0,0.0,7900.92
1893,1,629,2,5094.0,0.0,1833.84
1894,1,230,1,25250.0,0.0,4545.0
1894,2,401,2,35761.0,0.0,12873.96
1894,3,605,2,9955.0,0.0,3583.8
1894,4,1297,1,49282.0,0.0,8870.76
1895,1,757,1,16036.0,0.0,2886.48
1895,2,539,1,17878.0,0.0,3218.04
1895,3,1467,1,46681.0,0.0,8402.58
1896,1,569,3,44101.0,6615.15,22623.81
1896,2,614,2,45384.0,0.0,16338.24
1896,3,193,1,8562.0,428.1,1464.1
1897,1,430,1,20001.0,0.0,3600.18
1897,2,988,2,29819.0,0.0,10734.84
1897,3,584,1,15970.0,0.0,2874.6
1898,1,39,1,24611.0,1230.55,4208.48
1899,1,322,1,16466.0,0.0,2963.88
1899,2,678,1,40341.0,0.0,7261.38
1899,3,749,1,46952.0,0.0,8451.36
1900,1,610,2,37437.0,0.0,13477.32
1900,2,216,2,26013.0,0.0,9364.68
1900,3,109,1,13556.0,0.0,2440.08
1901,1,263,1,26239.0,0.0,4723.02
1901,2,127,1,31196.0,0.0,5615.28
1902,1,534,1,34603.0,0.0,6228.54
1902,2,321,3,32376.0,0.0,17483.04
1903,1,141,1,19367.0,0.0,3486.06
1903,2,646,1,2919.0,0.0,525.42
1903,3,581,1,44186.0,0.0,7953.48
1904,1,169,4,45025.0,0.0,32418.0
1905,1,529,1,23139.0,2313.9,3748.52
1905,2,383,1,19168.0,0.0,3450.24
1905,3,841,2,18120.0,0.0,6523.2
1905,4,1185,1,2856.0,0.0,514.08
1906,1,817,4,25912.0,0.0,18656.64
1907,1,1322,2,17614.0,0.0,6341.04
1907,2,1166,2,28987.0,0.0,10435.32
1908,1,670,2,11727.0,0.0,4221.72
1908,2,37,1,10413.0,0.0,1874.34
1909,1,38,2,35858.0,0.0,12908.88
1910,1,640,1,38747.0,0.0,6974.46
1910,2,1014,1,32966.0,0.0,5933.88
1910,3,995,1,42760.0,0.0,7696.8
1911,1,1287,1,10406.0,0.0,1873.08
1911,2,1103,1,47666.0,0.0,8579.88
1911,3,1186,4,26111.0,0.0,18799.92
1912,1,425,1,20731.0,0.0,3731.58
1912,2,969,1,7816.0,390.8,1336.54
1912,3,676,1,20951.0,0.0,3771.18
1912,4,351,1,28857.0,0.0,5194.26
1912,5,1326,1,12485.0,0.0,2247.3
1913,1,851,1,24557.0,0.0,4420.26
1914,1,17,1,47407.0,0.0,8533.26
1914,2,79,1,616.0,0.0,110.88
1915,1,1251,1,42173.0,2108.65,7211.58
1915,2,393,1,40928.0,0.0,7367.04
1915,3,752,2,38031.0,0.0,13691.16
1915,4,260,1,21001.0,0.0,3780.18
1915,5,210,1,8732.0,0.0,1571.76
1916,1,1422,1,31236.0,3123.6,5060.23
1917,1,182,1,26371.0,3955.65,4034.76
1918,1,534,1,34603.0,3460.3,5605.69
1918,2,8,1,12928.0,646.4,2210.69
1919,1,876,1,1225.0,0.0,220.5
1919,2,151,1,34597.0,1729.85,5916.09
1920,1,108,1,39701.0,0.0,7146.18
1920,2,1443,1,8921.0,0.0,1605.78
1921,1,712,2,47713.0,0.0,17176.68
1922,1,1313,2,29326.0,0.0,10557.36
1922,2,1184,1,47970.0,2398.5,8202.87
1923,1,919,4,20303.0,0.0,14618.16
1923,2,636,2,36967.0,0.0,13308.12
1923,3,1305,1,16573.0,828.65,2833.98
1924,1,152,1,27325.0,0.0,4918.5
1925,1,601,3,32561.0,4884.15,16703.79
1925,2,1158,2,37193.0,3719.3,12720.01
1925,3,1327,1,30794.0,0.0,5542.92
1925,4,930,1,15321.0,0.0,2757.78
1926,1,651,1,29750.0,0.0,5355.0
1927,1,231,2,42134.0,0.0,15168.24
1928,1,507,2,3333.0,666.6,1079.89
1929,1,219,3,22429.0,0.0,12111.66
1929,2,576,1,34939.0,0.0,6289.02
1929,3,327,1,15201.0,1520.1,2462.56
1930,1,1388,1,39487.0,1974.35,6752.28
1930,2,1111,2,4158.0,0.0,1496.88
1931,1,593,1,34933.0,0.0,6287.94
1931,2,72,2,30479.0,0.0,10972.44
1931,3,1335,1,43894.0,0.0,7900.92
1932,1,484,2,4196.0,0.0,1510.56
1933,1,1435,1,2475.0,0.0,445.5
1933,2,828,3,15927.0,2389.05,8170.55
1934,1,441,1,18763.0,0.0,3377.34
1934,2,341,1,25361.0,0.0,4564.98
1934,3,760,1,17871.0,0.0,3216.78
1934,4,121,1,36068.0,0.0,6492.24
1935,1,980,1,47608.0,2380.4,8140.97
1935,2,970,1,19137.0,0.0,3444.66
1935,3,921,1,28905.0,0.0,5202.9
1935,4,1086,1,41578.0,0.0,7484.04
1936,1,450,1,15907.0,0.0,2863.26
1937,1,284,2,12826.0,3847.8,3924.76
1937,2,314,1,862.0,0.0,155.16
1937,3,958,1,26649.0,0.0,4796.82
1937,4,852,2,31385.0,0.0,11298.6
1937,5,1463,1,19684.0,0.0,3543.12
1938,1,125,1,31035.0,0.0,5586.3
1939,1,546,1,28546.0,0.0,5138.28
1939,2,825,1,13399.0,669.95,2291.23
1939,3,481,1,29328.0,0.0,5279.04
1939,4,501,1,6353.0,0.0,1143.54
1940,1,1223,1,9657.0,0.0,1738.26
1941,1,474,2,43852.0,0.0,15786.72
1941,2,1353,2,15945.0,0.0,5740.2
1941,3,1121,1,16382.0,0.0,2948.76
1942,1,182,1,26371.0,0.0,4746.78
1942,2,213,1,11285.0,0.0,2031.3
1942,3,1455,1,16701.0,835.05,2855.87
1943,1,943,2,35615.0,0.0,12821.4
1944,1,298,2,13148.0,0.0,4733.28
1944,2,1046,2,17857.0,0.0,6428.52
1945,1,11,1,26042.0,0.0,4687.56
1945,2,1290,1,32387.0,1619.35,5538.18
1946,1,201,1,48636.0,0.0,8754.48
1946,2,194,1,32496.0,0.0,5849.28
1947,1,446,2,1463.0,0.0,526.68
1947,2,583,1,15510.0,0.0,2791.8
1948,1,34,2,21405.0,0.0,7705.8
1948,2,405,1,32550.0,0.0,5859.0
1949,1,865,1,31071.0,0.0,5592.78
1949,2,1334,1,15953.0,0.0,2871.54
1949,3,982,1,8712.0,0.0,1568.16
1950,1,1351,1,2814.0,0.0,506.52
1950,2,1326,1,12485.0,0.0,2247.3
1950,3,748,2,18144.0,0.0,6531.84
1951,1,1191,1,1483.0,0.0,266.94
1951,2,191,1,38106.0,1905.3,6516.13
1952,1,1107,1,3646.0,0.0,656.28
1953,1,1469,1,17712.0,885.6,3028.75
1953,2,64,1,29324.0,1466.2,5014.4
1954,1,390,1,8730.0,0.0,1571.4
1955,1,1256,1,36703.0,1835.15,6276.21
1955,2,1206,1,29316.0,0.0,5276.88
1955,3,840,1,35977.0,0.0,6475.86
1956,1,616,1,33880.0,0.0,6098.4
1956,2,827,1,28205.0,0.0,5076.9
1957,1,1074,1,27277.0,4091.55,4173.38
1958,1,1475,2,43269.0,0.0,15576.84
1958,2,1062,1,14035.0,0.0,2526.3
1959,1,453,1,7570.0,0.0,1362.6
1960,1,534,1,34603.0,0.0,6228.54
1961,1,120,1,18187.0,0.0,3273.66
1962,1,1185,1,2856.0,0.0,514.08
1962,2,824,1,8594.0,429.7,1469.57
1962,3,1262,3,16131.0,0.0,8710.74
1963,1,659,1,29223.0,0.0,5260.14
1964,1,1303,1,33302.0,0.0,5994.36
1964,2,1482,2,14761.0,0.0,5313.96
1964,3,944,1,24374.0,0.0,4387.32
1965,1,709,1,28962.0,0.0,5213.16
1965,2,239,1,43495.0,0.0,7829.1
1966,1,1439,2,36294.0,0.0,13065.84
1966,2,360,2,32508.0,0.0,11702.88
1967,1,420,1,1454.0,0.0,261.72
1967,2,301,3,23139.0,10412.55,10620.8
1968,1,544,1,33566.0,3356.6,5437.69
1968,2,487,1,930.0,0.0,167.4
1968,3,1236,1,13238.0,0.0,2382.84
1969,1,611,1,23694.0,0.0,4264.92
1970,1,1180,2,44187.0,0.0,15907.32
1970,2,1348,3,29023.0,0.0,15672.42
1971,1,827,1,28205.0,0.0,5076.9
1971,2,147,1,33618.0,0.0,6051.24
1971,3,264,1,16487.0,0.0,2967.66
1972,1,825,1,13399.0,0.0,2411.82
1972,2,222,1,16987.0,1698.7,2751.89
1973,1,365,1,23937.0,1196.85,4093.23
1973,2,814,1,25789.0,1289.45,4409.92
1973,3,568,1,10978.0,0.0,1976.04
1973,4,64,2,29324.0,0.0,10556.64
1974,1,1211,1,19807.0,0.0,3565.26
1974,2,871,3,31700.0,0.0,17118.0
1974,3,1292,1,5626.0,0.0,1012.68
1975,1,1110,1,1464.0,0.0,263.52
1975,2,1027,1,22784.0,0.0,4101.12
1976,1,1179,1,3638.0,0.0,654.84
1977,1,642,1,43757.0,0.0,7876.26
1977,2,593,1,34933.0,1746.65,5973.54
1977,3,754,1,15075.0,0.0,2713.5
1978,1,80,1,1823.0,0.0,328.14
1978,2,1439,3,36294.0,5444.1,18618.82
1979,1,1174,3,17073.0,0.0,9219.42
1979,2,458,1,22569.0,1128.45,3859.3
1980,1,187,1,11943.0,0.0,2149.74
1980,2,72,1,30479.0,0.0,5486.22
1981,1,1081,1,36869.0,0.0,6636.42
1982,1,625,1,39815.0,0.0,7166.7
1982,2,1301,2,37990.0,3799.0,12992.58
1983,1,683,2,34040.0,3404.0,11641.68
1983,2,678,1,40341.0,0.0,7261.38
1984,1,682,1,4939.0,0.0,889.02
1984,2,694,1,33314.0,0.0,5996.52
1984,3,559,1,22245.0,0.0,4004.1
1985,1,987,2,49245.0,0.0,17728.2
1985,2,1039,3,44831.0,13449.3,21787.87
1986,1,1425,1,12874.0,0.0,2317.32
1986,2,1053,1,21899.0,1094.95,3744.73
1986,3,377,1,43519.0,0.0,7833.42
1987,1,603,1,44294.0,0.0,7972.92
1987,2,1486,3,45819.0,0.0,24742.26
1987,3,20,3,16997.0,0.0,9178.38
1988,1,270,2,4578.0,457.8,1565.68
1989,1,1441,1,13859.0,692.95,2369.89
1989,2,1310,2,11527.0,1152.7,3942.23
1989,3,320,2,11899.0,0.0,4283.64
1990,1,738,2,35202.0,3520.2,12039.08
1990,2,1283,1,25942.0,0.0,4669.56
1990,3,1497,1,12004.0,600.2,2052.68
1990,4,1224,1,27329.0,1366.45,4673.26
1991,1,439,1,27970.0,0.0,5034.6
1992,1,136,1,8319.0,415.95,1422.55
1993,1,750,1,21528.0,0.0,3875.04
1993,2,1432,1,23188.0,0.0,4173.84
1993,3,748,1,18144.0,0.0,3265.92
1994,1,458,2,22569.0,0.0,8124.84
1994,2,586,1,10209.0,510.45,1745.74
1994,3,29,1,42323.0,0.0,7618.14
1994,4,559,1,22245.0,0.0,4004.1
1995,1,1419,1,48383.0,0.0,8708.94
1995,2,1117,1,24459.0,0.0,4402.62
1996,1,859,1,26376.0,0.0,4747.68
1996,2,561,1,45191.0,0.0,8134.38
1996,3,347,3,30240.0,0.0,16329.6
1996,4,598,1,43727.0,0.0,7870.86
1997,1,1293,1,39637.0,0.0,7134.66
1998,1,60,1,42700.0,0.0,7686.0
1998,2,891,1,7376.0,0.0,1327.68
1998,3,960,1,35542.0,0.0,6397.56
1999,1,877,1,2889.0,144.45,494.02
1999,2,1475,1,43269.0,0.0,7788.42
1999,3,1405,1,19555.0,0.0,3519.9
1999,4,1103,3,47666.0,14299.8,23165.68
2000,1,1500,4,34971.0,13988.4,22661.21
2000,2,183,1,5582.0,0.0,1004.76
2001,1,1242,2,32289.0,0.0,11624.04
2001,2,421,2,4419.0,441.9,1511.3
2001,3,1186,1,26111.0,0.0,4699.98
2001,4,857,1,26513.0,0.0,4772.34
2001,5,395,2,29110.0,0.0,10479.6
2002,1,173,1,23543.0,2354.3,3813.97
2002,2,250,1,16664.0,0.0,2999.52
2003,1,556,1,28651.0,1432.55,4899.32
2003,2,726,1,6160.0,0.0,1108.8
2003,3,1303,1,33302.0,0.0,5994.36
2004,1,993,1,15014.0,0.0,2702.52
2005,1,534,1,34603.0,0.0,6228.54
2005,2,102,1,42081.0,0.0,7574.58
2005,3,635,1,27433.0,0.0,4937.94
2006,1,992,2,23857.0,0.0,8588.52
2006,2,307,1,41125.0,0.0,7402.5
2006,3,319,1,41147.0,4114.7,6665.81
2007,1,1486,2,45819.0,0.0,16494.84
2008,1,866,1,29643.0,0.0,5335.74
2009,1,1008,1,33276.0,0.0,5989.68
2009,2,262,2,38141.0,3814.1,13044.22
2009,3,534,1,34603.0,0.0,6228.54
2009,4,286,1,39916.0,0.0,7184.88
2010,1,454,1,6437.0,0.0,1158.66
2010,2,1232,1,13384.0,0.0,2409.12
2011,1,156,2,41159.0,0.0,14817.24
2011,2,163,1,27805.0,0.0,5004.9
2012,1,1357,1,29950.0,0.0,5391.0
2012,2,57,1,12316.0,0.0,2216.88
2012,3,1205,1,9972.0,0.0,1794.96
2013,1,1476,1,24516.0,0.0,4412.88
2014,1,153,1,17151.0,857.55,2932.82
2014,2,1224,3,27329.0,0.0,14757.66
2015,1,1177,1,38513.0,0.0,6932.34
2016,1,329,1,35631.0,0.0,6413.58
2017,1,900,1,7096.0,354.8,1213.42
2018,1,1256,2,36703.0,0.0,13213.08
2018,2,84,2,6782.0,0.0,2441.52
2019,1,1348,1,29023.0,0.0,5224.14
